timestamp,open,high,low,close,volume
2011-09-08 12:55:00,1198.1,1198.51,1197.09,1198.36,
2011-09-08 13:00:00,1198.42,1198.49,1197.21,1197.87,
2011-09-08 13:05:00,1197.83,1198.82,1197.24,1198.75,
2011-09-08 13:10:00,1198.74,1198.74,1196.25,1196.25,
2011-09-08 13:15:00,1195.67,1196.73,1195.43,1196.73,
2011-09-08 13:20:00,1196.97,1196.97,1195.4,1196.31,
2011-09-08 13:25:00,1196.27,1197.09,1195.71,1195.71,
2011-09-08 13:30:00,1195.96,1198.35,1191.2,1191.73,
2011-09-08 13:35:00,1191.98,1194.63,1191.98,1193.73,
2011-09-08 13:40:00,1193.73,1193.73,1187.57,1187.9,
2011-09-08 13:45:00,1187.48,1189.64,1187.18,1188.73,
2011-09-08 13:50:00,1188.94,1189.98,1186.68,1189.98,
2011-09-08 13:55:00,1189.46,1190.4,1188.85,1189.32,
2011-09-08 14:00:00,1189.39,1190.18,1187.59,1190.18,
2011-09-08 14:05:00,1190.57,1191.27,1189.76,1191.13,
2011-09-08 14:10:00,1190.75,1191.11,1189.88,1190.17,
2011-09-08 14:15:00,1191.01,1192.12,1189.86,1190.26,
2011-09-08 14:20:00,1190.31,1190.31,1187.48,1187.48,
2011-09-08 14:25:00,1187.38,1187.95,1185.66,1187.82,
2011-09-08 14:30:00,1187.29,1189.6,1186.31,1189.6,
2011-09-08 14:35:00,1189.39,1189.8,1188.54,1188.54,
2011-09-08 14:40:00,1188.47,1189.88,1188.08,1188.57,
2011-09-08 14:45:00,1188.56,1188.56,1187.21,1187.5,
2011-09-08 14:50:00,1187.42,1189.07,1185.99,1185.99,
2011-09-08 14:55:00,1186.43,1188.47,1186.42,1188.47,
2011-09-08 15:00:00,1188.46,1188.53,1185.52,1185.95,
2011-09-08 15:05:00,1185.89,1185.89,1184.07,1185.3,
2011-09-08 15:10:00,1185.57,1185.57,1183.34,1183.85,
2011-09-08 15:15:00,1183.77,1185.31,1183.52,1185.31,
2011-09-08 15:20:00,1185.23,1187.46,1185.15,1187.46,
2011-09-08 15:25:00,1187.21,1188.35,1186.19,1188.35,
2011-09-08 15:30:00,1188.91,1189.69,1187.67,1188.77,
2011-09-08 15:35:00,1189.14,1189.3,1188.0,1188.59,
2011-09-08 15:40:00,1188.77,1190.89,1188.77,1190.24,
2011-09-08 15:45:00,1190.3,1190.45,1188.32,1189.09,
2011-09-08 15:50:00,1189.17,1189.17,1185.95,1186.42,
2011-09-08 15:55:00,1186.86,1187.8,1186.04,1186.04,
2011-09-08 16:00:00,1185.86,1185.9,1185.86,1185.9,
2011-09-08 16:05:00,1185.9,1185.9,1185.9,1185.9,
2011-09-09 09:30:00,1185.37,1185.37,1170.03,1170.88,
2011-09-09 09:35:00,1171.13,1171.13,1167.18,1169.77,
2011-09-09 09:40:00,1169.92,1169.92,1165.34,1168.29,
2011-09-09 09:45:00,1167.45,1170.4,1166.99,1170.4,
2011-09-09 09:50:00,1170.63,1170.63,1167.43,1169.57,
2011-09-09 09:55:00,1170.33,1171.16,1168.33,1168.33,
2011-09-09 10:00:00,1168.93,1172.99,1168.93,1171.92,
2011-09-09 10:05:00,1171.89,1171.89,1169.81,1169.81,
2011-09-09 10:10:00,1170.25,1170.25,1168.12,1168.12,
2011-09-09 10:15:00,1168.3,1169.63,1167.3,1169.63,
2011-09-09 10:20:00,1169.19,1170.7,1168.57,1170.7,
2011-09-09 10:25:00,1171.17,1173.1,1170.87,1173.08,
2011-09-09 10:30:00,1173.83,1173.83,1171.44,1171.56,
2011-09-09 10:35:00,1170.97,1173.12,1170.79,1173.12,
2011-09-09 10:40:00,1173.0,1174.35,1172.41,1173.81,
2011-09-09 10:45:00,1173.44,1174.51,1172.79,1174.47,
2011-09-09 10:50:00,1174.79,1175.56,1174.52,1174.62,
2011-09-09 10:55:00,1174.13,1174.84,1171.99,1172.2,
2011-09-09 11:00:00,1172.01,1173.11,1171.26,1172.76,
2011-09-09 11:05:00,1172.11,1172.62,1171.4,1172.16,
2011-09-09 11:10:00,1173.22,1175.81,1167.95,1167.95,
2011-09-09 11:15:00,1168.34,1169.13,1167.22,1167.63,
2011-09-09 11:20:00,1167.62,1167.62,1161.09,1162.05,
2011-09-09 11:25:00,1162.51,1163.57,1161.53,1161.53,
2011-09-09 11:30:00,1161.8,1163.89,1161.5,1163.78,
2011-09-09 11:35:00,1163.55,1164.45,1162.3,1162.3,
2011-09-09 11:40:00,1162.38,1162.38,1157.27,1158.29,
2011-09-09 11:45:00,1158.72,1158.72,1156.11,1156.16,
2011-09-09 11:50:00,1156.03,1156.84,1154.48,1156.84,
2011-09-09 11:55:00,1156.64,1157.51,1156.33,1156.33,
2011-09-09 12:00:00,1156.35,1157.36,1154.68,1156.75,
2011-09-09 12:05:00,1156.33,1156.49,1153.77,1153.92,
2011-09-09 12:10:00,1153.95,1154.08,1152.85,1153.13,
2011-09-09 12:15:00,1153.06,1155.31,1153.06,1154.89,
2011-09-09 12:20:00,1155.12,1156.93,1154.87,1156.56,
2011-09-09 12:25:00,1156.61,1156.61,1154.99,1155.14,
2011-09-09 12:30:00,1155.17,1155.63,1151.86,1151.86,
2011-09-09 12:35:00,1152.21,1152.87,1150.91,1152.87,
2011-09-09 12:40:00,1152.9,1152.9,1151.78,1151.96,
2011-09-09 12:45:00,1151.87,1153.59,1151.87,1153.29,
2011-09-09 12:50:00,1153.26,1153.7,1152.65,1153.46,
2011-09-09 12:55:00,1153.54,1158.39,1153.54,1157.82,
2011-09-09 13:00:00,1158.0,1158.0,1154.75,1155.47,
2011-09-09 13:05:00,1155.36,1158.17,1155.25,1157.96,
2011-09-09 13:10:00,1157.94,1160.45,1157.01,1160.25,
2011-09-09 13:15:00,1160.36,1161.62,1158.96,1158.96,
2011-09-09 13:20:00,1158.82,1158.82,1155.75,1155.75,
2011-09-09 13:25:00,1156.05,1157.13,1155.94,1157.13,
2011-09-09 13:30:00,1157.49,1157.49,1154.95,1155.19,
2011-09-09 13:35:00,1155.25,1156.17,1154.72,1155.41,
2011-09-09 13:40:00,1155.83,1157.29,1155.83,1156.92,
2011-09-09 13:45:00,1156.77,1156.77,1153.98,1153.98,
2011-09-09 13:50:00,1153.55,1154.51,1153.06,1153.79,
2011-09-09 13:55:00,1154.0,1154.67,1153.85,1154.17,
2011-09-09 14:00:00,1154.25,1155.33,1153.87,1154.7,
2011-09-09 14:05:00,1154.89,1156.47,1154.2,1156.47,
2011-09-09 14:10:00,1156.62,1156.62,1152.6,1153.58,
2011-09-09 14:15:00,1153.27,1154.08,1152.41,1153.63,
2011-09-09 14:20:00,1152.99,1154.99,1152.99,1153.37,
2011-09-09 14:25:00,1153.71,1153.79,1151.39,1151.39,
2011-09-09 14:30:00,1151.62,1151.62,1150.41,1151.2,
2011-09-09 14:35:00,1150.29,1151.14,1149.35,1150.87,
2011-09-09 14:40:00,1150.83,1154.81,1150.83,1154.28,
2011-09-09 14:45:00,1153.97,1154.05,1152.32,1152.32,
2011-09-09 14:50:00,1151.4,1151.4,1150.11,1150.3,
2011-09-09 14:55:00,1150.49,1151.18,1149.75,1150.64,
2011-09-09 15:00:00,1150.27,1150.27,1148.37,1149.73,
2011-09-09 15:05:00,1150.47,1151.85,1150.47,1151.85,
2011-09-09 15:10:00,1152.11,1152.28,1150.04,1152.06,
2011-09-09 15:15:00,1152.16,1152.91,1150.56,1152.91,
2011-09-09 15:20:00,1152.72,1152.75,1150.3,1150.3,
2011-09-09 15:25:00,1150.26,1151.53,1149.3,1149.3,
2011-09-09 15:30:00,1149.26,1152.14,1149.26,1151.82,
2011-09-09 15:35:00,1151.94,1154.59,1151.15,1154.59,
2011-09-09 15:40:00,1155.4,1155.83,1153.95,1155.14,
2011-09-09 15:45:00,1155.06,1158.14,1154.52,1155.83,
2011-09-09 15:50:00,1156.81,1157.45,1156.02,1156.97,
2011-09-09 15:55:00,1157.15,1157.29,1154.4,1154.4,
2011-09-09 16:00:00,1154.24,1154.31,1154.23,1154.23,
2011-09-09 16:05:00,1154.23,1154.23,1154.23,1154.23,
2011-09-12 09:30:00,1153.5,1153.5,1141.93,1143.56,
2011-09-12 09:35:00,1143.96,1146.18,1142.39,1146.07,
2011-09-12 09:40:00,1145.14,1146.29,1143.66,1144.99,
2011-09-12 09:45:00,1145.06,1148.23,1145.06,1146.58,
2011-09-12 09:50:00,1146.89,1151.07,1146.08,1150.18,
2011-09-12 09:55:00,1150.05,1155.59,1150.05,1154.57,
2011-09-12 10:00:00,1153.84,1154.48,1152.44,1152.59,
2011-09-12 10:05:00,1152.84,1157.35,1152.84,1155.44,
2011-09-12 10:10:00,1155.91,1156.6,1152.12,1152.12,
2011-09-12 10:15:00,1151.87,1152.58,1149.89,1149.89,
2011-09-12 10:20:00,1149.96,1151.82,1148.72,1148.89,
2011-09-12 10:25:00,1149.25,1149.81,1147.52,1147.52,
2011-09-12 10:30:00,1147.22,1148.62,1147.22,1147.47,
2011-09-12 10:35:00,1146.81,1149.13,1146.05,1148.85,
2011-09-12 10:40:00,1148.84,1148.84,1144.84,1144.84,
2011-09-12 10:45:00,1145.17,1146.18,1143.36,1144.03,
2011-09-12 10:50:00,1144.2,1145.81,1143.81,1145.81,
2011-09-12 10:55:00,1145.7,1145.7,1141.53,1141.53,
2011-09-12 11:00:00,1141.65,1142.69,1141.65,1142.2,
2011-09-12 11:05:00,1142.21,1144.76,1142.21,1144.29,
2011-09-12 11:10:00,1144.59,1144.89,1142.82,1144.07,
2011-09-12 11:15:00,1144.59,1146.3,1144.59,1146.05,
2011-09-12 11:20:00,1146.23,1147.54,1145.87,1147.21,
2011-09-12 11:25:00,1147.22,1148.96,1147.22,1148.6,
2011-09-12 11:30:00,1148.15,1149.65,1147.39,1149.6,
2011-09-12 11:35:00,1149.24,1149.93,1148.98,1149.49,
2011-09-12 11:40:00,1149.64,1150.63,1149.64,1150.22,
2011-09-12 11:45:00,1150.52,1150.89,1149.03,1149.07,
2011-09-12 11:50:00,1149.2,1149.63,1148.52,1148.57,
2011-09-12 11:55:00,1148.46,1148.48,1146.11,1146.47,
2011-09-12 12:00:00,1146.51,1148.21,1146.51,1147.0,
2011-09-12 12:05:00,1146.35,1146.37,1144.95,1145.63,
2011-09-12 12:10:00,1145.66,1146.35,1144.06,1144.06,
2011-09-12 12:15:00,1144.43,1145.33,1144.0,1144.0,
2011-09-12 12:20:00,1143.56,1144.69,1143.49,1144.66,
2011-09-12 12:25:00,1144.69,1146.25,1144.56,1146.25,
2011-09-12 12:30:00,1146.79,1146.87,1143.3,1143.8,
2011-09-12 12:35:00,1144.11,1144.11,1143.19,1143.19,
2011-09-12 12:40:00,1143.05,1143.05,1142.06,1142.54,
2011-09-12 12:45:00,1142.57,1142.98,1141.98,1141.98,
2011-09-12 12:50:00,1141.94,1143.97,1141.94,1143.27,
2011-09-12 12:55:00,1143.35,1144.43,1142.72,1144.43,
2011-09-12 13:00:00,1144.64,1146.82,1143.94,1146.25,
2011-09-12 13:05:00,1146.14,1146.53,1143.67,1143.97,
2011-09-12 13:10:00,1144.02,1145.57,1144.02,1144.66,
2011-09-12 13:15:00,1144.91,1145.1,1142.98,1143.48,
2011-09-12 13:20:00,1143.59,1143.59,1142.52,1142.59,
2011-09-12 13:25:00,1142.53,1143.14,1142.15,1142.15,
2011-09-12 13:30:00,1142.24,1142.24,1139.66,1140.19,
2011-09-12 13:35:00,1140.17,1140.17,1138.09,1138.79,
2011-09-12 13:40:00,1138.88,1139.19,1138.43,1139.13,
2011-09-12 13:45:00,1139.72,1140.95,1138.89,1140.64,
2011-09-12 13:50:00,1140.72,1142.92,1140.64,1142.18,
2011-09-12 13:55:00,1142.19,1142.33,1140.94,1142.12,
2011-09-12 14:00:00,1141.92,1141.92,1138.63,1139.02,
2011-09-12 14:05:00,1138.8,1138.8,1137.1,1138.44,
2011-09-12 14:10:00,1138.23,1138.23,1136.07,1136.87,
2011-09-12 14:15:00,1137.3,1138.83,1136.91,1136.91,
2011-09-12 14:20:00,1137.03,1139.76,1136.79,1139.57,
2011-09-12 14:25:00,1139.07,1139.9,1138.75,1138.75,
2011-09-12 14:30:00,1139.26,1141.65,1138.81,1141.59,
2011-09-12 14:35:00,1141.68,1147.03,1141.68,1144.76,
2011-09-12 14:40:00,1144.51,1149.98,1144.51,1149.07,
2011-09-12 14:45:00,1148.67,1148.67,1144.95,1144.95,
2011-09-12 14:50:00,1145.75,1145.75,1143.55,1143.55,
2011-09-12 14:55:00,1143.55,1143.7,1141.6,1142.28,
2011-09-12 15:00:00,1142.51,1143.67,1141.02,1141.51,
2011-09-12 15:05:00,1142.23,1142.9,1141.32,1141.32,
2011-09-12 15:10:00,1141.25,1143.82,1141.25,1142.47,
2011-09-12 15:15:00,1142.56,1143.13,1140.39,1142.05,
2011-09-12 15:20:00,1142.47,1146.26,1140.8,1146.26,
2011-09-12 15:25:00,1147.2,1147.43,1145.85,1147.17,
2011-09-12 15:30:00,1147.2,1150.88,1147.2,1149.99,
2011-09-12 15:35:00,1150.26,1150.36,1147.89,1150.36,
2011-09-12 15:40:00,1150.28,1153.66,1149.42,1153.4,
2011-09-12 15:45:00,1153.3,1156.2,1153.3,1154.92,
2011-09-12 15:50:00,1154.86,1162.52,1154.86,1160.79,
2011-09-12 15:55:00,1160.38,1162.24,1159.62,1162.24,
2011-09-12 16:00:00,1162.27,1162.28,1162.26,1162.27,
2011-09-12 16:05:00,1162.27,1162.27,1162.27,1162.27,
2011-09-13 09:30:00,1162.59,1164.9,1161.88,1163.44,
2011-09-13 09:35:00,1163.33,1163.33,1159.42,1159.42,
2011-09-13 09:40:00,1159.0,1159.59,1157.44,1159.59,
2011-09-13 09:45:00,1159.04,1164.27,1157.54,1164.27,
2011-09-13 09:50:00,1163.75,1166.64,1163.75,1166.64,
2011-09-13 09:55:00,1166.38,1169.92,1166.0,1169.92,
2011-09-13 10:00:00,1169.35,1170.15,1168.65,1170.15,
2011-09-13 10:05:00,1170.87,1174.05,1170.77,1174.05,
2011-09-13 10:10:00,1173.4,1173.4,1171.6,1171.65,
2011-09-13 10:15:00,1171.16,1171.4,1169.84,1170.02,
2011-09-13 10:20:00,1169.92,1170.96,1169.39,1169.44,
2011-09-13 10:25:00,1169.88,1171.92,1169.79,1169.79,
2011-09-13 10:30:00,1169.81,1171.17,1166.35,1167.09,
2011-09-13 10:35:00,1166.73,1167.37,1164.85,1166.09,
2011-09-13 10:40:00,1166.93,1167.81,1165.98,1166.94,
2011-09-13 10:45:00,1166.84,1169.01,1166.84,1168.4,
2011-09-13 10:50:00,1168.41,1169.8,1164.98,1165.35,
2011-09-13 10:55:00,1165.21,1166.14,1164.22,1165.73,
2011-09-13 11:00:00,1165.71,1167.05,1163.68,1164.01,
2011-09-13 11:05:00,1163.86,1164.65,1163.34,1163.84,
2011-09-13 11:10:00,1163.94,1165.56,1163.94,1165.02,
2011-09-13 11:15:00,1165.04,1165.71,1162.6,1162.71,
2011-09-13 11:20:00,1162.87,1163.0,1161.92,1162.33,
2011-09-13 11:25:00,1161.98,1162.76,1160.67,1162.76,
2011-09-13 11:30:00,1163.17,1163.68,1162.53,1163.53,
2011-09-13 11:35:00,1163.78,1166.08,1163.7,1165.88,
2011-09-13 11:40:00,1165.86,1166.6,1164.83,1166.6,
2011-09-13 11:45:00,1166.91,1167.48,1164.99,1165.69,
2011-09-13 11:50:00,1165.05,1165.4,1164.21,1165.14,
2011-09-13 11:55:00,1165.08,1166.38,1164.75,1164.87,
2011-09-13 12:00:00,1164.66,1164.66,1161.39,1161.84,
2011-09-13 12:05:00,1161.85,1164.48,1161.85,1164.11,
2011-09-13 12:10:00,1164.96,1166.09,1163.96,1166.04,
2011-09-13 12:15:00,1165.97,1167.28,1165.97,1167.03,
2011-09-13 12:20:00,1166.5,1167.09,1165.62,1165.62,
2011-09-13 12:25:00,1165.11,1166.47,1164.18,1166.47,
2011-09-13 12:30:00,1166.23,1166.42,1164.8,1165.47,
2011-09-13 12:35:00,1165.24,1167.2,1165.24,1166.53,
2011-09-13 12:40:00,1166.92,1167.55,1165.78,1166.29,
2011-09-13 12:45:00,1166.55,1168.18,1166.55,1167.44,
2011-09-13 12:50:00,1167.06,1167.62,1166.83,1167.26,
2011-09-13 12:55:00,1167.01,1168.73,1166.08,1168.27,
2011-09-13 13:00:00,1168.11,1169.85,1168.11,1169.36,
2011-09-13 13:05:00,1169.4,1170.87,1169.4,1169.4,
2011-09-13 13:10:00,1169.4,1170.76,1168.8,1170.6,
2011-09-13 13:15:00,1170.72,1171.3,1169.73,1169.73,
2011-09-13 13:20:00,1169.9,1170.28,1169.36,1169.7,
2011-09-13 13:25:00,1170.01,1170.62,1170.01,1170.58,
2011-09-13 13:30:00,1170.15,1170.15,1168.29,1169.16,
2011-09-13 13:35:00,1169.44,1169.73,1168.54,1169.63,
2011-09-13 13:40:00,1169.63,1170.81,1169.63,1170.81,
2011-09-13 13:45:00,1170.79,1172.72,1170.66,1172.5,
2011-09-13 13:50:00,1172.46,1173.64,1172.29,1173.39,
2011-09-13 13:55:00,1173.78,1173.82,1171.57,1172.0,
2011-09-13 14:00:00,1172.17,1172.35,1171.18,1172.06,
2011-09-13 14:05:00,1172.08,1172.37,1170.89,1171.56,
2011-09-13 14:10:00,1171.49,1172.34,1170.38,1170.84,
2011-09-13 14:15:00,1171.37,1172.43,1171.37,1171.96,
2011-09-13 14:20:00,1171.88,1174.74,1171.88,1174.74,
2011-09-13 14:25:00,1174.83,1175.51,1174.49,1175.51,
2011-09-13 14:30:00,1176.0,1176.41,1175.6,1175.66,
2011-09-13 14:35:00,1175.82,1175.99,1174.61,1174.61,
2011-09-13 14:40:00,1174.58,1175.54,1174.55,1174.55,
2011-09-13 14:45:00,1174.45,1175.1,1171.0,1171.42,
2011-09-13 14:50:00,1170.85,1171.39,1170.45,1171.2,
2011-09-13 14:55:00,1171.25,1172.34,1169.61,1171.57,
2011-09-13 15:00:00,1171.22,1172.51,1170.21,1172.14,
2011-09-13 15:05:00,1172.14,1172.25,1169.76,1170.61,
2011-09-13 15:10:00,1170.84,1171.8,1169.69,1171.26,
2011-09-13 15:15:00,1170.15,1170.15,1166.18,1166.29,
2011-09-13 15:20:00,1166.3,1167.77,1165.46,1167.53,
2011-09-13 15:25:00,1167.58,1170.67,1165.62,1170.67,
2011-09-13 15:30:00,1170.79,1173.25,1170.79,1173.25,
2011-09-13 15:35:00,1173.33,1173.33,1172.13,1172.68,
2011-09-13 15:40:00,1172.44,1174.83,1171.08,1174.83,
2011-09-13 15:45:00,1174.42,1175.33,1173.64,1174.33,
2011-09-13 15:50:00,1174.66,1174.9,1171.39,1171.98,
2011-09-13 15:55:00,1172.28,1173.82,1172.17,1173.02,
2011-09-13 16:00:00,1172.74,1172.87,1172.74,1172.87,
2011-09-13 16:05:00,1172.87,1172.87,1172.87,1172.87,
2011-09-14 09:30:00,1173.32,1180.37,1173.32,1178.98,
2011-09-14 09:35:00,1179.16,1180.41,1175.25,1175.25,
2011-09-14 09:40:00,1174.6,1175.28,1173.27,1174.98,
2011-09-14 09:45:00,1175.64,1178.28,1175.64,1176.34,
2011-09-14 09:50:00,1176.66,1177.99,1174.72,1175.34,
2011-09-14 09:55:00,1174.92,1177.53,1174.5,1174.77,
2011-09-14 10:00:00,1174.68,1175.0,1170.79,1171.8,
2011-09-14 10:05:00,1172.24,1174.06,1172.12,1172.57,
2011-09-14 10:10:00,1172.38,1175.06,1172.38,1174.13,
2011-09-14 10:15:00,1174.11,1174.11,1165.99,1166.73,
2011-09-14 10:20:00,1165.9,1166.98,1162.73,1166.45,
2011-09-14 10:25:00,1167.0,1169.59,1166.77,1169.07,
2011-09-14 10:30:00,1168.72,1170.63,1166.68,1170.22,
2011-09-14 10:35:00,1169.73,1170.97,1168.45,1170.47,
2011-09-14 10:40:00,1171.29,1171.29,1168.35,1168.56,
2011-09-14 10:45:00,1167.87,1169.25,1166.09,1167.06,
2011-09-14 10:50:00,1166.98,1170.68,1166.98,1170.68,
2011-09-14 10:55:00,1170.58,1171.25,1168.45,1171.25,
2011-09-14 11:00:00,1171.03,1171.98,1169.01,1171.72,
2011-09-14 11:05:00,1171.83,1173.76,1171.83,1173.14,
2011-09-14 11:10:00,1173.03,1174.6,1172.34,1174.6,
2011-09-14 11:15:00,1174.72,1174.99,1173.5,1173.55,
2011-09-14 11:20:00,1173.2,1174.7,1172.61,1174.7,
2011-09-14 11:25:00,1175.27,1176.9,1175.08,1176.9,
2011-09-14 11:30:00,1177.3,1178.03,1176.1,1176.1,
2011-09-14 11:35:00,1176.22,1177.61,1175.88,1177.49,
2011-09-14 11:40:00,1177.49,1177.49,1175.01,1175.28,
2011-09-14 11:45:00,1175.48,1176.16,1174.58,1176.04,
2011-09-14 11:50:00,1175.98,1178.73,1175.98,1178.73,
2011-09-14 11:55:00,1178.44,1178.54,1177.99,1178.54,
2011-09-14 12:00:00,1178.87,1179.44,1178.47,1178.76,
2011-09-14 12:05:00,1178.8,1178.8,1177.47,1177.95,
2011-09-14 12:10:00,1178.11,1178.46,1177.5,1177.99,
2011-09-14 12:15:00,1177.76,1177.77,1176.79,1176.79,
2011-09-14 12:20:00,1176.45,1176.61,1175.95,1176.24,
2011-09-14 12:25:00,1176.23,1178.27,1176.01,1178.27,
2011-09-14 12:30:00,1178.18,1179.3,1178.18,1179.22,
2011-09-14 12:35:00,1179.38,1181.15,1179.18,1181.15,
2011-09-14 12:40:00,1181.3,1181.89,1180.99,1181.59,
2011-09-14 12:45:00,1181.57,1182.1,1180.66,1180.66,
2011-09-14 12:50:00,1180.64,1180.64,1179.23,1179.3,
2011-09-14 12:55:00,1179.28,1180.77,1179.28,1179.62,
2011-09-14 13:00:00,1180.03,1181.05,1180.03,1181.05,
2011-09-14 13:05:00,1181.11,1182.74,1181.06,1182.35,
2011-09-14 13:10:00,1182.19,1182.59,1182.03,1182.25,
2011-09-14 13:15:00,1182.23,1182.37,1181.43,1182.37,
2011-09-14 13:20:00,1182.55,1182.81,1181.7,1182.02,
2011-09-14 13:25:00,1182.01,1182.24,1180.95,1181.75,
2011-09-14 13:30:00,1182.02,1182.57,1181.83,1182.57,
2011-09-14 13:35:00,1182.53,1185.88,1182.41,1185.88,
2011-09-14 13:40:00,1186.32,1187.41,1186.32,1186.74,
2011-09-14 13:45:00,1186.65,1187.07,1185.96,1186.93,
2011-09-14 13:50:00,1187.07,1188.12,1186.74,1186.75,
2011-09-14 13:55:00,1186.78,1186.78,1183.38,1183.38,
2011-09-14 14:00:00,1184.22,1186.77,1184.22,1186.74,
2011-09-14 14:05:00,1186.77,1189.27,1186.77,1188.92,
2011-09-14 14:10:00,1188.63,1189.11,1187.37,1188.05,
2011-09-14 14:15:00,1187.53,1191.79,1187.53,1191.79,
2011-09-14 14:20:00,1191.52,1192.07,1190.56,1190.56,
2011-09-14 14:25:00,1190.55,1190.55,1189.26,1190.21,
2011-09-14 14:30:00,1190.07,1190.36,1188.82,1189.46,
2011-09-14 14:35:00,1189.16,1190.02,1188.91,1189.34,
2011-09-14 14:40:00,1189.36,1191.14,1189.36,1191.0,
2011-09-14 14:45:00,1190.74,1190.9,1189.36,1189.63,
2011-09-14 14:50:00,1189.62,1191.34,1189.62,1191.34,
2011-09-14 14:55:00,1191.47,1192.76,1191.31,1192.55,
2011-09-14 15:00:00,1192.65,1195.06,1192.65,1195.06,
2011-09-14 15:05:00,1194.93,1196.08,1194.48,1196.0,
2011-09-14 15:10:00,1195.92,1197.32,1195.92,1197.01,
2011-09-14 15:15:00,1196.76,1198.63,1196.76,1198.3,
2011-09-14 15:20:00,1198.28,1198.3,1196.96,1197.85,
2011-09-14 15:25:00,1197.92,1201.38,1197.75,1200.8,
2011-09-14 15:30:00,1200.21,1202.38,1199.72,1201.38,
2011-09-14 15:35:00,1200.99,1201.77,1200.62,1200.62,
2011-09-14 15:40:00,1199.8,1199.8,1195.77,1195.77,
2011-09-14 15:45:00,1195.31,1195.95,1190.35,1191.05,
2011-09-14 15:50:00,1191.56,1193.77,1191.2,1191.89,
2011-09-14 15:55:00,1191.19,1191.46,1188.81,1189.24,
2011-09-14 16:00:00,1188.71,1188.75,1188.67,1188.68,
2011-09-14 16:05:00,1188.68,1188.68,1188.68,1188.68,
2011-09-15 09:30:00,1189.44,1200.99,1189.44,1199.16,
2011-09-15 09:35:00,1199.11,1199.11,1196.76,1197.44,
2011-09-15 09:40:00,1198.25,1198.25,1195.04,1197.33,
2011-09-15 09:45:00,1197.89,1199.29,1195.72,1196.49,
2011-09-15 09:50:00,1197.41,1199.48,1197.41,1197.92,
2011-09-15 09:55:00,1197.81,1199.25,1197.81,1198.4,
2011-09-15 10:00:00,1198.45,1202.91,1198.45,1202.91,
2011-09-15 10:05:00,1203.28,1204.22,1201.77,1201.77,
2011-09-15 10:10:00,1201.99,1202.14,1199.87,1200.21,
2011-09-15 10:15:00,1199.95,1200.19,1198.02,1200.19,
2011-09-15 10:20:00,1200.33,1200.33,1197.29,1197.78,
2011-09-15 10:25:00,1197.38,1197.9,1195.3,1196.61,
2011-09-15 10:30:00,1196.43,1196.43,1193.86,1194.84,
2011-09-15 10:35:00,1194.9,1194.9,1192.14,1192.91,
2011-09-15 10:40:00,1193.11,1195.43,1193.11,1195.27,
2011-09-15 10:45:00,1195.18,1195.94,1194.23,1195.46,
2011-09-15 10:50:00,1195.51,1195.7,1193.0,1193.23,
2011-09-15 10:55:00,1193.31,1195.32,1191.36,1191.76,
2011-09-15 11:00:00,1192.41,1192.77,1190.67,1192.76,
2011-09-15 11:05:00,1192.84,1194.7,1192.84,1194.53,
2011-09-15 11:10:00,1195.07,1195.83,1194.1,1194.1,
2011-09-15 11:15:00,1193.96,1197.1,1193.96,1196.5,
2011-09-15 11:20:00,1196.47,1197.66,1196.46,1197.48,
2011-09-15 11:25:00,1197.13,1197.13,1195.05,1196.01,
2011-09-15 11:30:00,1197.25,1198.73,1197.16,1198.05,
2011-09-15 11:35:00,1197.78,1199.6,1197.53,1199.6,
2011-09-15 11:40:00,1199.58,1200.24,1199.0,1200.05,
2011-09-15 11:45:00,1200.05,1200.48,1199.75,1199.98,
2011-09-15 11:50:00,1199.99,1200.43,1198.97,1199.31,
2011-09-15 11:55:00,1199.2,1200.06,1198.38,1199.63,
2011-09-15 12:00:00,1199.64,1199.64,1198.23,1199.56,
2011-09-15 12:05:00,1199.53,1200.53,1198.54,1200.3,
2011-09-15 12:10:00,1200.51,1201.56,1199.96,1200.05,
2011-09-15 12:15:00,1200.26,1201.81,1200.17,1201.48,
2011-09-15 12:20:00,1201.42,1201.42,1199.69,1199.69,
2011-09-15 12:25:00,1199.64,1200.46,1199.64,1199.87,
2011-09-15 12:30:00,1200.07,1201.65,1199.81,1201.42,
2011-09-15 12:35:00,1201.44,1202.59,1201.36,1201.98,
2011-09-15 12:40:00,1202.03,1202.8,1202.02,1202.74,
2011-09-15 12:45:00,1202.82,1202.83,1202.0,1202.53,
2011-09-15 12:50:00,1202.48,1202.48,1201.23,1201.23,
2011-09-15 12:55:00,1201.24,1202.14,1201.24,1202.14,
2011-09-15 13:00:00,1202.21,1203.05,1201.93,1203.05,
2011-09-15 13:05:00,1203.26,1203.96,1203.26,1203.57,
2011-09-15 13:10:00,1203.68,1204.34,1203.68,1203.93,
2011-09-15 13:15:00,1203.93,1204.24,1203.2,1203.2,
2011-09-15 13:20:00,1203.21,1203.88,1203.21,1203.8,
2011-09-15 13:25:00,1203.79,1203.95,1202.3,1202.3,
2011-09-15 13:30:00,1202.23,1202.36,1201.71,1201.96,
2011-09-15 13:35:00,1202.05,1202.15,1200.83,1201.29,
2011-09-15 13:40:00,1201.28,1202.43,1201.09,1202.43,
2011-09-15 13:45:00,1202.48,1203.12,1201.41,1202.16,
